PICkitminus and PK2CMD minus supported devices.
Device file based on last publicly available PICKitPlus
device file 2.63.218.15 from https://github.com/Anobium/PICKitPlus
Some devices added and fixed by jaka.
Device file and software updates available from
http://kair.us/projects/pickit2minus/index.html


Device File Version:   2.63.229
Number of devices = 1203

PIC18LF24K42                 PIC18/PIC18F MSB1st
PIC18LF25K40                 PIC18/PIC18F MSB1st
PIC18LF25K42                 PIC18/PIC18F MSB1st
PIC18LF25K83                 PIC18/PIC18F MSB1st
PIC18LF26K40                 PIC18/PIC18F MSB1st
PIC18LF26K42                 PIC18/PIC18F MSB1st
PIC18LF26K83                 PIC18/PIC18F MSB1st
PIC18LF27K40                 PIC18/PIC18F MSB1st
PIC18LF27K42                 PIC18/PIC18F MSB1st
PIC18LF45K40                 PIC18/PIC18F MSB1st
PIC18LF45K42                 PIC18/PIC18F MSB1st
PIC18LF46K40                 PIC18/PIC18F MSB1st
PIC18LF46K42                 PIC18/PIC18F MSB1st
PIC18LF47K40                 PIC18/PIC18F MSB1st
PIC18LF47K42                 PIC18/PIC18F MSB1st
PIC18LF55K42                 PIC18/PIC18F MSB1st
PIC18LF56K42                 PIC18/PIC18F MSB1st
PIC18LF57K42                 PIC18/PIC18F MSB1st
PIC18LF65K40                 PIC18/PIC18F MSB1st
PIC18LF66K40                 PIC18/PIC18F MSB1st
PIC18LF67K40                 PIC18/PIC18F MSB1st
PIC18F24J10                  PIC18/PIC18F_J_
PIC18F24J11                  PIC18/PIC18F_J_
PIC18F24J50                  PIC18/PIC18F_J_
PIC18F25J10                  PIC18/PIC18F_J_
PIC18F25J11                  PIC18/PIC18F_J_
PIC18F25J50                  PIC18/PIC18F_J_
PIC18F26J11                  PIC18/PIC18F_J_
PIC18F26J13                  PIC18/PIC18F_J_
PIC18F26J50                  PIC18/PIC18F_J_
PIC18F26J53                  PIC18/PIC18F_J_
PIC18F27J13                  PIC18/PIC18F_J_
PIC18F27J53                  PIC18/PIC18F_J_
PIC18F44J10                  PIC18/PIC18F_J_
PIC18F44J11                  PIC18/PIC18F_J_
PIC18F44J50                  PIC18/PIC18F_J_
PIC18F45J10                  PIC18/PIC18F_J_
PIC18F45J11                  PIC18/PIC18F_J_
PIC18F45J50                  PIC18/PIC18F_J_
PIC18F46J11                  PIC18/PIC18F_J_
PIC18F46J13                  PIC18/PIC18F_J_
PIC18F46J50                  PIC18/PIC18F_J_
PIC18F46J53                  PIC18/PIC18F_J_
PIC18F47J13                  PIC18/PIC18F_J_
PIC18F47J53                  PIC18/PIC18F_J_
PIC18F63J11                  PIC18/PIC18F_J_
PIC18F63J90                  PIC18/PIC18F_J_
PIC18F64J11                  PIC18/PIC18F_J_
PIC18F64J90                  PIC18/PIC18F_J_
PIC18F65J10                  PIC18/PIC18F_J_
PIC18F65J11                  PIC18/PIC18F_J_
PIC18F65J15                  PIC18/PIC18F_J_
PIC18F65J50                  PIC18/PIC18F_J_
PIC18F65J90                  PIC18/PIC18F_J_
PIC18F65J94                  PIC18/PIC18F_J_
PIC18F66J10                  PIC18/PIC18F_J_
PIC18F66J11                  PIC18/PIC18F_J_
PIC18F66J15                  PIC18/PIC18F_J_
PIC18F66J16                  PIC18/PIC18F_J_
PIC18F66J50                  PIC18/PIC18F_J_
PIC18F66J55                  PIC18/PIC18F_J_
PIC18F66J60                  PIC18/PIC18F_J_
PIC18F66J65                  PIC18/PIC18F_J_
PIC18F66J90                  PIC18/PIC18F_J_
PIC18F66J93                  PIC18/PIC18F_J_
PIC18F66J94                  PIC18/PIC18F_J_
PIC18F67J10                  PIC18/PIC18F_J_
PIC18F67J11                  PIC18/PIC18F_J_
PIC18F67J50                  PIC18/PIC18F_J_
PIC18F67J60                  PIC18/PIC18F_J_
PIC18F67J90                  PIC18/PIC18F_J_
PIC18F67J93                  PIC18/PIC18F_J_
PIC18F67J94                  PIC18/PIC18F_J_
PIC18F83J11                  PIC18/PIC18F_J_
PIC18F83J90                  PIC18/PIC18F_J_
PIC18F84J11                  PIC18/PIC18F_J_
PIC18F84J90                  PIC18/PIC18F_J_
PIC18F85J10                  PIC18/PIC18F_J_
PIC18F85J11                  PIC18/PIC18F_J_
PIC18F85J15                  PIC18/PIC18F_J_
PIC18F85J50                  PIC18/PIC18F_J_
PIC18F85J90                  PIC18/PIC18F_J_
PIC18F85J94                  PIC18/PIC18F_J_
PIC18F86J10                  PIC18/PIC18F_J_
PIC18F86J11                  PIC18/PIC18F_J_
PIC18F86J15                  PIC18/PIC18F_J_
PIC18F86J16                  PIC18/PIC18F_J_
PIC18F86J50                  PIC18/PIC18F_J_
PIC18F86J55                  PIC18/PIC18F_J_
PIC18F86J60                  PIC18/PIC18F_J_
PIC18F86J65                  PIC18/PIC18F_J_
PIC18F86J72                  PIC18/PIC18F_J_
PIC18F86J90                  PIC18/PIC18F_J_
PIC18F86J93                  PIC18/PIC18F_J_
PIC18F86J94                  PIC18/PIC18F_J_
PIC18F87J10                  PIC18/PIC18F_J_
PIC18F87J11                  PIC18/PIC18F_J_
PIC18F87J50                  PIC18/PIC18F_J_
PIC18F87J60                  PIC18/PIC18F_J_
PIC18F87J72                  PIC18/PIC18F_J_
PIC18F87J90                  PIC18/PIC18F_J_
PIC18F87J93                  PIC18/PIC18F_J_
PIC18F87J94                  PIC18/PIC18F_J_
PIC18F95J94                  PIC18/PIC18F_J_
PIC18F96J60                  PIC18/PIC18F_J_
PIC18F96J65                  PIC18/PIC18F_J_
PIC18F96J94                  PIC18/PIC18F_J_
PIC18F97J60                  PIC18/PIC18F_J_
PIC18F97J94                  PIC18/PIC18F_J_
PIC18LF24J10                 PIC18/PIC18F_J_
PIC18LF24J11                 PIC18/PIC18F_J_
PIC18LF24J50                 PIC18/PIC18F_J_
PIC18LF25J10                 PIC18/PIC18F_J_
PIC18LF25J11                 PIC18/PIC18F_J_
PIC18LF25J50                 PIC18/PIC18F_J_
PIC18LF26J11                 PIC18/PIC18F_J_
PIC18LF26J13                 PIC18/PIC18F_J_
PIC18LF26J50                 PIC18/PIC18F_J_
PIC18LF26J53                 PIC18/PIC18F_J_
PIC18LF27J13                 PIC18/PIC18F_J_
PIC18LF27J53                 PIC18/PIC18F_J_
PIC18LF44J10                 PIC18/PIC18F_J_
PIC18LF44J11                 PIC18/PIC18F_J_
PIC18LF44J50                 PIC18/PIC18F_J_
PIC18LF45J10                 PIC18/PIC18F_J_
PIC18LF45J11                 PIC18/PIC18F_J_
PIC18LF45J50                 PIC18/PIC18F_J_
PIC18LF46J11                 PIC18/PIC18F_J_
PIC18LF46J13                 PIC18/PIC18F_J_
PIC18LF46J50                 PIC18/PIC18F_J_
PIC18LF46J53                 PIC18/PIC18F_J_
PIC18LF47J13                 PIC18/PIC18F_J_
PIC18LF47J53                 PIC18/PIC18F_J_
PIC18F13K22                  PIC18/PIC18F_K_
PIC18F13K50                  PIC18/PIC18F_K_
PIC18F14K22                  PIC18/PIC18F_K_
PIC18F14K50                  PIC18/PIC18F_K_
PIC18F14K50-ICD              PIC18/PIC18F_K_
PIC18F23K20                  PIC18/PIC18F_K_
PIC18F23K22                  PIC18/PIC18F_K_
PIC18F24K20                  PIC18/PIC18F_K_
PIC18F24K22                  PIC18/PIC18F_K_
PIC18F24K50                  PIC18/PIC18F_K_
PIC18F25K20                  PIC18/PIC18F_K_
PIC18F25K22                  PIC18/PIC18F_K_
PIC18F25K50                  PIC18/PIC18F_K_
PIC18F26K20                  PIC18/PIC18F_K_
PIC18F26K22                  PIC18/PIC18F_K_
PIC18F26K50                  PIC18/PIC18F_K_
PIC18F43K20                  PIC18/PIC18F_K_
PIC18F43K22                  PIC18/PIC18F_K_
PIC18F44K20                  PIC18/PIC18F_K_
PIC18F44K22                  PIC18/PIC18F_K_
PIC18F45K20                  PIC18/PIC18F_K_
PIC18F45K22                  PIC18/PIC18F_K_
PIC18F45K50                  PIC18/PIC18F_K_
PIC18F46K20                  PIC18/PIC18F_K_
PIC18F46K22                  PIC18/PIC18F_K_
PIC18F46K50                  PIC18/PIC18F_K_
PIC18LF13K22                 PIC18/PIC18F_K_
PIC18LF13K50                 PIC18/PIC18F_K_
PIC18LF14K22                 PIC18/PIC18F_K_
PIC18LF14K50                 PIC18/PIC18F_K_
PIC18LF14K50-ICD             PIC18/PIC18F_K_
PIC18LF23K22                 PIC18/PIC18F_K_
PIC18LF24K22                 PIC18/PIC18F_K_
PIC18LF24K50                 PIC18/PIC18F_K_
PIC18LF25K22                 PIC18/PIC18F_K_
PIC18LF25K50                 PIC18/PIC18F_K_
PIC18LF26K22                 PIC18/PIC18F_K_
PIC18LF26K50                 PIC18/PIC18F_K_
PIC18LF43K22                 PIC18/PIC18F_K_
PIC18LF44K22                 PIC18/PIC18F_K_
PIC18LF45K22                 PIC18/PIC18F_K_
PIC18LF45K50                 PIC18/PIC18F_K_
PIC18LF46K22                 PIC18/PIC18F_K_
PIC18LF46K50                 PIC18/PIC18F_K_
PIC18F25K80                  PIC18/PIC18F_K90_K80_K22
PIC18F26K80                  PIC18/PIC18F_K90_K80_K22
PIC18F45K80                  PIC18/PIC18F_K90_K80_K22
PIC18F46K80                  PIC18/PIC18F_K90_K80_K22
PIC18F65K22                  PIC18/PIC18F_K90_K80_K22
PIC18F65K80                  PIC18/PIC18F_K90_K80_K22
PIC18F65K90                  PIC18/PIC18F_K90_K80_K22
PIC18F66K22                  PIC18/PIC18F_K90_K80_K22
PIC18F66K80                  PIC18/PIC18F_K90_K80_K22
PIC18F66K90                  PIC18/PIC18F_K90_K80_K22
PIC18F67K22                  PIC18/PIC18F_K90_K80_K22
PIC18F67K90                  PIC18/PIC18F_K90_K80_K22
PIC18F85K22                  PIC18/PIC18F_K90_K80_K22
PIC18F85K90                  PIC18/PIC18F_K90_K80_K22
PIC18F86K22                  PIC18/PIC18F_K90_K80_K22
PIC18F86K90                  PIC18/PIC18F_K90_K80_K22
PIC18F87K22                  PIC18/PIC18F_K90_K80_K22
PIC18F87K90                  PIC18/PIC18F_K90_K80_K22
PIC18LF25K80                 PIC18/PIC18F_K90_K80_K22
PIC18LF26K80                 PIC18/PIC18F_K90_K80_K22
PIC18LF45K80                 PIC18/PIC18F_K90_K80_K22
PIC18LF46K80                 PIC18/PIC18F_K90_K80_K22
PIC18LF65K80                 PIC18/PIC18F_K90_K80_K22
PIC18LF66K80                 PIC18/PIC18F_K90_K80_K22
PIC24F04KA200                Others/PIC24
PIC24F04KA201                Others/PIC24
PIC24F04KL100                Others/PIC24
PIC24F04KL101                Others/PIC24
PIC24F08KA101                Others/PIC24
PIC24F08KA102                Others/PIC24
PIC24F08KL200                Others/PIC24
PIC24F08KL201                Others/PIC24
PIC24F08KL301                Others/PIC24
PIC24F08KL302                Others/PIC24
PIC24F08KL401                Others/PIC24
PIC24F08KL402                Others/PIC24
PIC24F08KM101                Others/PIC24
PIC24F08KM102                Others/PIC24
PIC24F08KM202                Others/PIC24
PIC24F08KM204                Others/PIC24
PIC24F16KA101                Others/PIC24
PIC24F16KA102                Others/PIC24
PIC24F16KA301                Others/PIC24
PIC24F16KA302                Others/PIC24
PIC24F16KA304                Others/PIC24
PIC24F16KL401                Others/PIC24
PIC24F16KL402                Others/PIC24
PIC24F16KM102                Others/PIC24
PIC24F16KM104                Others/PIC24
PIC24F16KM202                Others/PIC24
PIC24F16KM204                Others/PIC24
PIC24F32KA301                Others/PIC24
PIC24F32KA302                Others/PIC24
PIC24F32KA304                Others/PIC24
PIC24FJ16GA002               Others/PIC24
PIC24FJ16GA004               Others/PIC24
PIC24FJ32GA002               Others/PIC24
PIC24FJ32GA004               Others/PIC24
PIC24FJ32GA102               Others/PIC24
PIC24FJ32GA104               Others/PIC24
PIC24FJ32GB002               Others/PIC24
PIC24FJ32GB004               Others/PIC24
PIC24FJ48GA002               Others/PIC24
PIC24FJ48GA004               Others/PIC24
PIC24FJ64GA002               Others/PIC24
PIC24FJ64GA004               Others/PIC24
PIC24FJ64GA006               Others/PIC24
PIC24FJ64GA008               Others/PIC24
PIC24FJ64GA010               Others/PIC24
PIC24FJ64GA102               Others/PIC24
PIC24FJ64GA104               Others/PIC24
PIC24FJ64GA106               Others/PIC24
PIC24FJ64GA108               Others/PIC24
PIC24FJ64GA110               Others/PIC24
PIC24FJ64GB002               Others/PIC24
PIC24FJ64GB004               Others/PIC24
PIC24FJ64GB106               Others/PIC24
PIC24FJ64GB108               Others/PIC24
PIC24FJ64GB110               Others/PIC24
PIC24FJ96GA006               Others/PIC24
PIC24FJ96GA008               Others/PIC24
PIC24FJ96GA010               Others/PIC24
PIC24FJ128GA006              Others/PIC24
PIC24FJ128GA008              Others/PIC24
PIC24FJ128GA010              Others/PIC24
PIC24FJ128GA106              Others/PIC24
PIC24FJ128GA108              Others/PIC24
PIC24FJ128GA110              Others/PIC24
PIC24FJ128GB106              Others/PIC24
PIC24FJ128GB108              Others/PIC24
PIC24FJ128GB110              Others/PIC24
PIC24FJ192GA106              Others/PIC24
PIC24FJ192GA108              Others/PIC24
PIC24FJ192GA110              Others/PIC24
PIC24FJ192GB106              Others/PIC24
PIC24FJ192GB108              Others/PIC24
PIC24FJ192GB110              Others/PIC24
PIC24FJ256GA106              Others/PIC24
PIC24FJ256GA108              Others/PIC24
PIC24FJ256GA110              Others/PIC24
PIC24FJ256GB106              Others/PIC24
PIC24FJ256GB108              Others/PIC24
PIC24FJ256GB110              Others/PIC24
PIC24FV08KM101               Others/PIC24
PIC24FV08KM102               Others/PIC24
PIC24FV08KM202               Others/PIC24
PIC24FV08KM204               Others/PIC24
PIC24FV16KA301               Others/PIC24
PIC24FV16KA302               Others/PIC24
PIC24FV16KA304               Others/PIC24
PIC24FV16KM102               Others/PIC24
PIC24FV16KM104               Others/PIC24
PIC24FV16KM202               Others/PIC24
PIC24FV16KM204               Others/PIC24
PIC24FV32KA301               Others/PIC24
PIC24FV32KA302               Others/PIC24
PIC24FV32KA304               Others/PIC24
PIC24HJ12GP201               Others/PIC24
PIC24HJ12GP202               Others/PIC24
PIC24HJ16GP304               Others/PIC24
PIC24HJ32GP202               Others/PIC24
PIC24HJ32GP204               Others/PIC24
PIC24HJ32GP302               Others/PIC24
PIC24HJ32GP304               Others/PIC24
PIC24HJ64GP202               Others/PIC24
PIC24HJ64GP204               Others/PIC24
PIC24HJ64GP206               Others/PIC24
PIC24HJ64GP210               Others/PIC24
PIC24HJ64GP502               Others/PIC24
PIC24HJ64GP504               Others/PIC24
PIC24HJ64GP506               Others/PIC24
PIC24HJ64GP510               Others/PIC24
PIC24HJ128GP202              Others/PIC24
PIC24HJ128GP204              Others/PIC24
PIC24HJ128GP206              Others/PIC24
PIC24HJ128GP210              Others/PIC24
PIC24HJ128GP306              Others/PIC24
PIC24HJ128GP310              Others/PIC24
PIC24HJ128GP502              Others/PIC24
PIC24HJ128GP504              Others/PIC24
PIC24HJ128GP506              Others/PIC24
PIC24HJ128GP510              Others/PIC24
PIC24HJ256GP206              Others/PIC24
PIC24HJ256GP210              Others/PIC24
PIC24HJ256GP610              Others/PIC24
DSPIC33EP32GP502             Others/dsPIC33
DSPIC33FJ06GS101             Others/dsPIC33
DSPIC33FJ06GS102             Others/dsPIC33
DSPIC33FJ06GS202             Others/dsPIC33
DSPIC33FJ12GP201             Others/dsPIC33
DSPIC33FJ12GP202             Others/dsPIC33
DSPIC33FJ12MC201             Others/dsPIC33
DSPIC33FJ12MC202             Others/dsPIC33
DSPIC33FJ16GP304             Others/dsPIC33
DSPIC33FJ16GS402             Others/dsPIC33
DSPIC33FJ16GS404             Others/dsPIC33
DSPIC33FJ16GS502             Others/dsPIC33
DSPIC33FJ16GS504             Others/dsPIC33
DSPIC33FJ16MC304             Others/dsPIC33
DSPIC33FJ32GP202             Others/dsPIC33
DSPIC33FJ32GP204             Others/dsPIC33
DSPIC33FJ32GP302             Others/dsPIC33
DSPIC33FJ32GP304             Others/dsPIC33
DSPIC33FJ32MC202             Others/dsPIC33
DSPIC33FJ32MC204             Others/dsPIC33
DSPIC33FJ32MC302             Others/dsPIC33
DSPIC33FJ32MC304             Others/dsPIC33
DSPIC33FJ64GP202             Others/dsPIC33
DSPIC33FJ64GP204             Others/dsPIC33
DSPIC33FJ64GP206(A)          Others/dsPIC33
DSPIC33FJ64GP306(A)          Others/dsPIC33
DSPIC33FJ64GP310(A)          Others/dsPIC33
DSPIC33FJ64GP706(A)          Others/dsPIC33
DSPIC33FJ64GP708(A)          Others/dsPIC33
DSPIC33FJ64GP710(A)          Others/dsPIC33
DSPIC33FJ64GP802             Others/dsPIC33
DSPIC33FJ64GP804             Others/dsPIC33
DSPIC33FJ64GS608             Others/dsPIC33
DSPIC33FJ64MC202             Others/dsPIC33
DSPIC33FJ64MC204             Others/dsPIC33
DSPIC33FJ64MC506             Others/dsPIC33
DSPIC33FJ64MC508             Others/dsPIC33
DSPIC33FJ64MC510             Others/dsPIC33
DSPIC33FJ64MC706             Others/dsPIC33
DSPIC33FJ64MC710             Others/dsPIC33
DSPIC33FJ64MC802             Others/dsPIC33
DSPIC33FJ64MC804             Others/dsPIC33
DSPIC33FJ128GP202            Others/dsPIC33
DSPIC33FJ128GP204            Others/dsPIC33
DSPIC33FJ128GP206(A)         Others/dsPIC33
DSPIC33FJ128GP306(A)         Others/dsPIC33
DSPIC33FJ128GP310(A)         Others/dsPIC33
DSPIC33FJ128GP706(A)         Others/dsPIC33
DSPIC33FJ128GP708(A)         Others/dsPIC33
DSPIC33FJ128GP710(A)         Others/dsPIC33
DSPIC33FJ128GP802            Others/dsPIC33
DSPIC33FJ128GP804            Others/dsPIC33
DSPIC33FJ128MC202            Others/dsPIC33
DSPIC33FJ128MC204            Others/dsPIC33
DSPIC33FJ128MC506            Others/dsPIC33
DSPIC33FJ128MC510            Others/dsPIC33
DSPIC33FJ128MC706            Others/dsPIC33
DSPIC33FJ128MC708            Others/dsPIC33
DSPIC33FJ128MC710            Others/dsPIC33
DSPIC33FJ128MC802            Others/dsPIC33
DSPIC33FJ128MC804            Others/dsPIC33
DSPIC33FJ256GP506            Others/dsPIC33
DSPIC33FJ256GP506A           Others/dsPIC33
DSPIC33FJ256GP510            Others/dsPIC33
DSPIC33FJ256GP510A           Others/dsPIC33
DSPIC33FJ256GP710            Others/dsPIC33
DSPIC33FJ256GP710A           Others/dsPIC33
DSPIC33FJ256MC510            Others/dsPIC33
DSPIC33FJ256MC510A           Others/dsPIC33
DSPIC33FJ256MC710            Others/dsPIC33
DSPIC33FJ256MC710A           Others/dsPIC33
DSPIC30F2010                 Others/dsPIC30
DSPIC30F2011                 Others/dsPIC30
DSPIC30F2012                 Others/dsPIC30
DSPIC30F3010                 Others/dsPIC30
DSPIC30F3011                 Others/dsPIC30
DSPIC30F3012                 Others/dsPIC30
DSPIC30F3013                 Others/dsPIC30
DSPIC30F3014                 Others/dsPIC30
DSPIC30F4011                 Others/dsPIC30
DSPIC30F4012                 Others/dsPIC30
DSPIC30F4013                 Others/dsPIC30
DSPIC30F5011                 Others/dsPIC30
DSPIC30F5013                 Others/dsPIC30
DSPIC30F5015                 Others/dsPIC30
DSPIC30F5016                 Others/dsPIC30
DSPIC30F6010                 Others/dsPIC30
DSPIC30F6010A                Others/dsPIC30
DSPIC30F6011                 Others/dsPIC30
DSPIC30F6011A                Others/dsPIC30
DSPIC30F6012                 Others/dsPIC30
DSPIC30F6012A                Others/dsPIC30
DSPIC30F6013                 Others/dsPIC30
DSPIC30F6013A                Others/dsPIC30
DSPIC30F6014                 Others/dsPIC30
DSPIC30F6014A                Others/dsPIC30
DSPIC30F6015                 Others/dsPIC30
DSPIC30F1010                 Others/dsPIC30 SMPS
DSPIC30F2020                 Others/dsPIC30 SMPS
DSPIC30F2023                 Others/dsPIC30 SMPS
HCS200                       Others/KEELOQ?? HCS
HCS201                       Others/KEELOQ?? HCS
HCS300                       Others/KEELOQ?? HCS
HCS301                       Others/KEELOQ?? HCS
HCS320                       Others/KEELOQ?? HCS
HCS360                       Others/KEELOQ?? HCS
HCS361                       Others/KEELOQ?? HCS
HCS362                       Others/KEELOQ?? HCS
MCP25020                     Others/MCP250xx
MCP25025                     Others/MCP250xx
MCP25050                     Others/MCP250xx
MCP25055                     Others/MCP250xx
PIC32MX110F016B              PIC32
PIC32MX110F016C              PIC32
PIC32MX110F016D              PIC32
PIC32MX120F032B              PIC32
PIC32MX120F032C              PIC32
PIC32MX120F032D              PIC32
PIC32MX120F064H              PIC32
PIC32MX130F064B              PIC32
PIC32MX130F064C              PIC32
PIC32MX130F064D              PIC32
PIC32MX130F128H              PIC32
PIC32MX130F128L              PIC32
PIC32MX130F256B              PIC32
PIC32MX130F256D              PIC32
PIC32MX150F128B              PIC32
PIC32MX150F128C              PIC32
PIC32MX150F128D              PIC32
PIC32MX150F256H              PIC32
PIC32MX150F256L              PIC32
PIC32MX154F128B              PIC32
PIC32MX154F128D              PIC32
PIC32MX170F256B              PIC32
PIC32MX170F256D              PIC32
PIC32MX170F512H              PIC32
PIC32MX170F512L              PIC32
PIC32MX174F256B              PIC32
PIC32MX174F256D              PIC32
PIC32MX210F016B              PIC32
PIC32MX210F016C              PIC32
PIC32MX210F016D              PIC32
PIC32MX220F032B              PIC32
PIC32MX220F032C              PIC32
PIC32MX220F032D              PIC32
PIC32MX230F064B              PIC32
PIC32MX230F064C              PIC32
PIC32MX230F064D              PIC32
PIC32MX230F128H              PIC32
PIC32MX230F128L              PIC32
PIC32MX230F256B              PIC32
PIC32MX230F256D              PIC32
PIC32MX250F128B              PIC32
PIC32MX250F128C              PIC32
PIC32MX250F128D              PIC32
PIC32MX250F256H              PIC32
PIC32MX250F256L              PIC32
PIC32MX254F128B              PIC32
PIC32MX254F128D              PIC32
PIC32MX270F256B              PIC32
PIC32MX270F256D              PIC32
PIC32MX270F256DB             PIC32
PIC32MX270F512H              PIC32
PIC32MX270F512L              PIC32
PIC32MX274F256B              PIC32
PIC32MX274F256D              PIC32
PIC32MX320F032H              PIC32
PIC32MX320F064H              PIC32
PIC32MX320F128H              PIC32
PIC32MX320F128L              PIC32
PIC32MX330F064H              PIC32
PIC32MX330F064L              PIC32
PIC32MX340F128H              PIC32
PIC32MX340F128L              PIC32
PIC32MX340F256H              PIC32
PIC32MX340F512H              PIC32
PIC32MX350F128H              PIC32
PIC32MX350F128L              PIC32
PIC32MX350F256H              PIC32
PIC32MX350F256L              PIC32
PIC32MX360F256L              PIC32
PIC32MX360F512L              PIC32
PIC32MX370F512H              PIC32
PIC32MX370F512L              PIC32
PIC32MX420F032H              PIC32
PIC32MX430F064H              PIC32
PIC32MX430F064L              PIC32
PIC32MX440F128H              PIC32
PIC32MX440F128L              PIC32
PIC32MX440F256H              PIC32
PIC32MX440F512H              PIC32
PIC32MX450F128H              PIC32
PIC32MX450F128L              PIC32
PIC32MX450F256H              PIC32
PIC32MX450F256L              PIC32
PIC32MX450F256LB             PIC32
PIC32MX460F256L              PIC32
PIC32MX460F512L              PIC32
PIC32MX470F512H              PIC32
PIC32MX470F512L              PIC32
PIC32MX470F512LB             PIC32
PIC32MX530F128H              PIC32
PIC32MX530F128L              PIC32
PIC32MX534F064H              PIC32
PIC32MX534F064L              PIC32
PIC32MX550F256H              PIC32
PIC32MX550F256L              PIC32
PIC32MX564F064H              PIC32
PIC32MX564F064L              PIC32
PIC32MX564F128H              PIC32
PIC32MX564F128L              PIC32
PIC32MX570F512H              PIC32
PIC32MX570F512L              PIC32
PIC32MX575F256H              PIC32
PIC32MX575F256L              PIC32
PIC32MX575F512H              PIC32
PIC32MX575F512L              PIC32
PIC32MX664F064H              PIC32
PIC32MX664F064L              PIC32
PIC32MX664F128H              PIC32
PIC32MX664F128L              PIC32
PIC32MX675F256H              PIC32
PIC32MX675F256L              PIC32
PIC32MX675F512H              PIC32
PIC32MX675F512L              PIC32
PIC32MX695F512H              PIC32
PIC32MX695F512L              PIC32
PIC32MX764F128H              PIC32
PIC32MX764F128L              PIC32
PIC32MX775F256H              PIC32
PIC32MX775F256L              PIC32
PIC32MX775F512H              PIC32
PIC32MX775F512L              PIC32
PIC32MX795F512H              PIC32
PIC32MX795F512L              PIC32
11LC010                      EEPROMS/11LC
11LC020                      EEPROMS/11LC
11LC040                      EEPROMS/11LC
11LC080                      EEPROMS/11LC
11LC160                      EEPROMS/11LC
24LC01B                      EEPROMS/24xx
24LC02B                      EEPROMS/24xx
24LC04B                      EEPROMS/24xx
24LC08B                      EEPROMS/24xx
24LC16B                      EEPROMS/24xx
24LC32A                      EEPROMS/24xx
24XX00                       EEPROMS/24xx
24XX01                       EEPROMS/24xx
24XX02                       EEPROMS/24xx
24XX04                       EEPROMS/24xx
24XX08                       EEPROMS/24xx
24XX16                       EEPROMS/24xx
24XX32                       EEPROMS/24xx
24XX64                       EEPROMS/24xx
24XX128                      EEPROMS/24xx
24XX256                      EEPROMS/24xx
24XX512                      EEPROMS/24xx
24XX1025                     EEPROMS/24xx
24XX1026                     EEPROMS/24xx
+FL127S                      EEPROMS/25LC
25LC010A                     EEPROMS/25LC
25LC020A                     EEPROMS/25LC
25LC040A                     EEPROMS/25LC
25LC080A                     EEPROMS/25LC
25LC080B                     EEPROMS/25LC
25LC128                      EEPROMS/25LC
25LC160A                     EEPROMS/25LC
25LC160B                     EEPROMS/25LC
25LC256                      EEPROMS/25LC
25LC320A                     EEPROMS/25LC
25LC512                      EEPROMS/25LC
25LC640A                     EEPROMS/25LC
25LC1024                     EEPROMS/25LC
M25P10                       EEPROMS/25LC
M25P16                       EEPROMS/25LC
M25P20                       EEPROMS/25LC
M25P32                       EEPROMS/25LC
M25P40                       EEPROMS/25LC
M25P64                       EEPROMS/25LC
M25P80                       EEPROMS/25LC
93LC46A (C X8)               EEPROMS/93LCxA,C
93LC56A (C X8)               EEPROMS/93LCxA,C
93LC66A (C X8)               EEPROMS/93LCxA,C
93LC76A (C X8)               EEPROMS/93LCxA,C
93LC86A (C X8)               EEPROMS/93LCxA,C
93LC46B (C X16)              EEPROMS/93LCxB,C
93LC56B (C X16)              EEPROMS/93LCxB,C
93LC66B (C X16)              EEPROMS/93LCxB,C
93LC76B (C X16)              EEPROMS/93LCxB,C
93LC86B (C X16)              EEPROMS/93LCxB,C
